ID=#000 ask | Word=ask | Type=Cluster Reduction | Expected=æ,s,k -> Child=æ,k | Detail=/s/ deleted (-> Ø) in cluster | ExpectedPos=Final | Detected=Cluster Reduction | Positions=['Final'] | Details=['/s/ deleted (-> Ø) in cluster'] | WhatWentWrong=None | ExpectedDetail=/s/ deleted (-> Ø) in cluster | Logic=detection/detectors/deletion.py:17 (detect_cluster_reduction) | Status=Flagged Error
ID=#441 march | Word=march | Type=Deaffrication | Expected=m,ɑ,r,tʃ -> Child=m,ɑ,r,t | Detail=/tʃ/ -> [t] | ExpectedPos=Final | Detected=Deaffrication | Positions=['Final'] | Details=['/tʃ/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/tʃ/ -> [t] | Logic=detection/detectors/substitution.py:129 (is_deaffrication) | Status=Flagged Error
ID=#442 match | Word=match | Type=Deaffrication | Expected=m,æ,tʃ -> Child=m,æ,ʃ | Detail=/tʃ/ -> [ʃ] | ExpectedPos=Final | Detected=Deaffrication | Positions=['Final'] | Details=['/tʃ/ -> [ʃ]'] | WhatWentWrong=None | ExpectedDetail=/tʃ/ -> [ʃ] | Logic=detection/detectors/substitution.py:129 (is_deaffrication) | Status=Flagged Error
ID=#443 orchard | Word=orchard | Type=Deaffrication | Expected=ɔ,r,tʃ,ə,r,d -> Child=ɔ,r,ʃ,ə,r,d | Detail=/tʃ/ -> [ʃ] | ExpectedPos=Medial | Detected=Deaffrication | Positions=['Medial'] | Details=['/tʃ/ -> [ʃ]'] | WhatWentWrong=None | ExpectedDetail=/tʃ/ -> [ʃ] | Logic=detection/detectors/substitution.py:129 (is_deaffrication) | Status=Flagged Error
ID=#444 page | Word=page | Type=Deaffrication | Expected=p,eɪ,dʒ -> Child=p,eɪ,d | Detail=/dʒ/ -> [d] | ExpectedPos=Final | Detected=Deaffrication | Positions=['Final'] | Details=['/dʒ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/dʒ/ -> [d] | Logic=detection/detectors/substitution.py:129 (is_deaffrication) | Status=Flagged Error
ID=#445 peach | Word=peach | Type=Deaffrication | Expected=p,i,tʃ -> Child=p,i,t | Detail=/tʃ/ -> [t] | ExpectedPos=Final | Detected=Deaffrication | Positions=['Final'] | Details=['/tʃ/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/tʃ/ -> [t] | Logic=detection/detectors/substitution.py:129 (is_deaffrication) | Status=Flagged Error
ID=#446 porch | Word=porch | Type=Deaffrication | Expected=p,ɔ,r,tʃ -> Child=p,ɔ,r,ʃ | Detail=/tʃ/ -> [ʃ] | ExpectedPos=Final | Detected=Deaffrication | Positions=['Final'] | Details=['/tʃ/ -> [ʃ]'] | WhatWentWrong=None | ExpectedDetail=/tʃ/ -> [ʃ] | Logic=detection/detectors/substitution.py:129 (is_deaffrication) | Status=Flagged Error
ID=#447 stage | Word=stage | Type=Deaffrication | Expected=s,t,eɪ,dʒ -> Child=s,t,eɪ,d | Detail=/dʒ/ -> [d] | ExpectedPos=Final | Detected=Deaffrication | Positions=['Final'] | Details=['/dʒ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/dʒ/ -> [d] | Logic=detection/detectors/substitution.py:129 (is_deaffrication) | Status=Flagged Error
ID=#448 urgent | Word=urgent | Type=Deaffrication | Expected=ə,r,dʒ,ə,n,t -> Child=ə,r,d,ə,n,t | Detail=/dʒ/ -> [d] | ExpectedPos=Medial | Detected=Deaffrication | Positions=['Medial'] | Details=['/dʒ/ -> [d]'] | WhatWentWrong=None | ExpectedDetail=/dʒ/ -> [d] | Logic=detection/detectors/substitution.py:129 (is_deaffrication) | Status=Flagged Error
ID=#449 witch | Word=witch | Type=Deaffrication | Expected=w,ɪ,tʃ -> Child=w,ɪ,t | Detail=/tʃ/ -> [t] | ExpectedPos=Final | Detected=Deaffrication | Positions=['Final'] | Details=['/tʃ/ -> [t]'] | WhatWentWrong=None | ExpectedDetail=/tʃ/ -> [t] | Logic=detection/detectors/substitution.py:129 (is_deaffrication) | Status=Flagged Error
ID=#450 bacon | Word=bacon | Type=Prevocalic Voicing | Expected=b,eɪ,k,ə,n -> Child=b,eɪ,ɡ,ə,n | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Medial | Detected=Prevocalic Voicing | Positions=['Medial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#451 cake | Word=cake | Type=Prevocalic Voicing | Expected=k,eɪ,k -> Child=ɡ,eɪ,k | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#452 cape | Word=cape | Type=Prevocalic Voicing | Expected=k,eɪ,p -> Child=ɡ,eɪ,p | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#453 coffee | Word=coffee | Type=Prevocalic Voicing | Expected=k,ɔ,f,i -> Child=ɡ,ɔ,f,i | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#454 coin | Word=coin | Type=Prevocalic Voicing | Expected=k,ɔɪ,n -> Child=ɡ,ɔɪ,n | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#455 come | Word=come | Type=Prevocalic Voicing | Expected=k,ʌ,m -> Child=ɡ,ʌ,m | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#456 comet | Word=comet | Type=Prevocalic Voicing | Expected=k,ɑ,m,ɪ,t -> Child=ɡ,ɑ,m,ɪ,t | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#457 coop | Word=coop | Type=Prevocalic Voicing | Expected=k,u,p -> Child=ɡ,u,p | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#458 copper | Word=copper | Type=Prevocalic Voicing | Expected=k,ɑ,p,ə,r -> Child=ɡ,ɑ,p,ə,r | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#459 cover | Word=cover | Type=Prevocalic Voicing | Expected=k,ʌ,v,ə,r -> Child=ɡ,ʌ,v,ə,r | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#460 cozy | Word=cozy | Type=Prevocalic Voicing | Expected=k,oʊ,z,i -> Child=ɡ,oʊ,z,i | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#461 happy | Word=happy | Type=Prevocalic Voicing | Expected=h,æ,p,i -> Child=h,æ,b,i | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Medial | Detected=Prevocalic Voicing | Positions=['Medial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#462 hopping | Word=hopping | Type=Prevocalic Voicing | Expected=h,ɑ,p,ɪ,ŋ -> Child=h,ɑ,b,ɪ,ŋ | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Medial | Detected=Prevocalic Voicing | Positions=['Medial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#463 kayak | Word=kayak | Type=Prevocalic Voicing | Expected=k,aɪ,æ,k -> Child=ɡ,aɪ,æ,k | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#464 keep | Word=keep | Type=Prevocalic Voicing | Expected=k,i,p -> Child=ɡ,i,p | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#465 keeping | Word=keeping | Type=Prevocalic Voicing | Expected=k,i,p,ɪ,ŋ -> Child=ɡ,i,p,ɪ,ŋ | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#466 kitty | Word=kitty | Type=Prevocalic Voicing | Expected=k,ɪ,t,i -> Child=ɡ,ɪ,t,i | Detail=/k/ -> [ɡ] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/k/ -> [ɡ] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/k/ -> [ɡ] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#467 opal | Word=opal | Type=Prevocalic Voicing | Expected=oʊ,p,ə,l -> Child=oʊ,b,ə,l | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Medial | Detected=Prevocalic Voicing | Positions=['Medial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#468 pat | Word=pat | Type=Prevocalic Voicing | Expected=p,æ,t -> Child=b,æ,t | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#469 pear | Word=pear | Type=Prevocalic Voicing | Expected=p,ɛ,r -> Child=b,ɛ,r | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#470 pecan | Word=pecan | Type=Prevocalic Voicing | Expected=p,ɪ,k,ɑ,n -> Child=b,ɪ,k,ɑ,n | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#471 peek | Word=peek | Type=Prevocalic Voicing | Expected=p,i,k -> Child=b,i,k | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#472 penny | Word=penny | Type=Prevocalic Voicing | Expected=p,ɛ,n,i -> Child=b,ɛ,n,i | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#473 pepper | Word=pepper | Type=Prevocalic Voicing | Expected=p,ɛ,p,ə,r -> Child=b,ɛ,p,ə,r | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#474 photo | Word=photo | Type=Prevocalic Voicing | Expected=f,oʊ,t,oʊ -> Child=v,oʊ,t,oʊ | Detail=/f/ -> [v] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/f/ -> [v] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/f/ -> [v] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#475 pickle | Word=pickle | Type=Prevocalic Voicing | Expected=p,ɪ,k,ə,l -> Child=b,ɪ,k,ə,l | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#476 pie | Word=pie | Type=Prevocalic Voicing | Expected=p,aɪ -> Child=b,aɪ | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#477 pocket | Word=pocket | Type=Prevocalic Voicing | Expected=p,ɑ,k,ɪ,t -> Child=b,ɑ,k,ɪ,t | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#478 poke | Word=poke | Type=Prevocalic Voicing | Expected=p,oʊ,k -> Child=b,oʊ,k | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#479 pot | Word=pot | Type=Prevocalic Voicing | Expected=p,ɑ,t -> Child=b,ɑ,t | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#480 pun | Word=pun | Type=Prevocalic Voicing | Expected=p,ʌ,n -> Child=b,ʌ,n | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#481 puppy | Word=puppy | Type=Prevocalic Voicing | Expected=p,ʌ,p,i -> Child=b,ʌ,p,i | Detail=/p/ -> [b] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/p/ -> [b] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/p/ -> [b] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#482 supper | Word=supper | Type=Prevocalic Voicing | Expected=s,ʌ,p,ə,r -> Child=z,ʌ,p,ə,r | Detail=/s/ -> [z] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/s/ -> [z] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/s/ -> [z] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#483 tack | Word=tack | Type=Prevocalic Voicing | Expected=t,æ,k -> Child=d,æ,k | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#484 taco | Word=taco | Type=Prevocalic Voicing | Expected=t,ɑ,k,oʊ -> Child=d,ɑ,k,oʊ | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#485 tan | Word=tan | Type=Prevocalic Voicing | Expected=t,æ,n -> Child=d,æ,n | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#486 tapioca | Word=tapioca | Type=Prevocalic Voicing | Expected=t,æ,p,i,oʊ,k,ə -> Child=d,æ,p,i,oʊ,k,ə | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#487 teapot | Word=teapot | Type=Prevocalic Voicing | Expected=t,i,p,ɑ,t -> Child=d,i,p,ɑ,t | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#488 ticket | Word=ticket | Type=Prevocalic Voicing | Expected=t,ɪ,k,ɪ,t -> Child=d,ɪ,k,ɪ,t | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#489 today | Word=today | Type=Prevocalic Voicing | Expected=t,ə,d,eɪ -> Child=d,ə,d,eɪ | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#490 tofu | Word=tofu | Type=Prevocalic Voicing | Expected=t,oʊ,f,u -> Child=d,oʊ,f,u | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#491 tonight | Word=tonight | Type=Prevocalic Voicing | Expected=t,ə,n,aɪ,t -> Child=d,ə,n,aɪ,t | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#492 topper | Word=topper | Type=Prevocalic Voicing | Expected=t,ɑ,p,ə,r -> Child=d,ɑ,p,ə,r | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
ID=#493 toucan | Word=toucan | Type=Prevocalic Voicing | Expected=t,u,k,æ,n -> Child=d,u,k,æ,n | Detail=/t/ -> [d] (voiced before vowel) | ExpectedPos=Initial | Detected=Prevocalic Voicing | Positions=['Initial'] | Details=['/t/ -> [d] (voiced before vowel)'] | WhatWentWrong=None | ExpectedDetail=/t/ -> [d] (voiced before vowel) | Logic=detection/detectors/voicing.py:248 (detect_voicing_errors) | Status=Flagged Error
